pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD011558,4,17,"In contrast, good collaboration and teamwork appeared to increase skilled birth attendants’ motivation, their decision-making abilities, and the quality of care.",rephrase,"['In contrast, good collaboration and teamwork appeared to increase skilled birth attendants’ motivation, their decision-making abilities, and the quality of care.']",17,0.75,4,24
CD011558,4,18,Skilled birth attendants’ workloads and staff shortages influenced their interactions with mothers.,rephrase,['Skilled birth attendants’ workloads and staff shortages influenced their interactions with mothers.'],18,0.7916666666666666,4,24
CD011558,4,19,"In addition, poor communication undermined trust between skilled birth attendants and mothers.",rephrase,"['In addition, poor communication undermined trust between skilled birth attendants and mothers.']",19,0.8333333333333334,5,24
CD011559,0,0,"Four studies were identified that met pre-determined eligibility criteria, evaluating a total of 342 adults.",rephrase,['The review includes four studies involving 342 adults who had received radiotherapy for the treatment of head and neck cancer.'],0,0.1111111111111111,1,9
CD011559,0,1,"From the four studies, all assessed as at high risk of bias, three broad interventions were identified that may potentially reduce the risk of ORN development: one study showed no reduction in ORN when using platelet-rich plasma placed in the extraction sockets of prophylactically removed healthy mandibular molar teeth prior to radiotherapy (odds ratio (OR) 3.32, 95% confidence interval (CI) 0.58 to 19.09; one trial, 44 participants; very low-certainty evidence).",rephrase,['One study showed no reduction in ORN when using platelet-rich plasma in bone after the removal of healthy teeth.'],1,0.2222222222222222,2,9
CD011559,0,2,"Another study involved comparing fluoride gel and high-content fluoride toothpaste (1350 parts per million (ppm)) in prevention of post-radiation caries, and found no difference between their use as no cases of ORN were reported (one trial, 220 participants; very low-certainty evidence).",rephrase,['Another study found no difference between fluoride gel and toothpaste with a higher level of fluoride than normal as no cases of ORN were reported.'],2,0.3333333333333333,2,9
CD011559,0,3,The other two studies involved the use of perioperative hyperbaric oxygen (HBO) therapy and antibiotics.,rephrase,['Two studies compared the use of hyperbaric oxygen therapy for taking out teeth or placing dental implants with antibiotics.'],3,0.4444444444444444,3,9
CD011559,0,4,"One study showed that treatment with HBO caused a reduction in the development of ORN in comparison to patients treated with antibiotics following dental extractions (risk ratio (RR) 0.18, 95% CI 0.43 to 0.76; one trial, 74 participants; very low-certainty evidence).",rephrase,['A third study showed that treatment with hyperbaric oxygen therapy caused a reduction in the development of ORN in comparison to patients treated with antibiotics following the removal of teeth.'],4,0.5555555555555556,3,9
CD011559,0,5,"Another study found no difference between combined HBO and antibiotics compared to antibiotics alone prior to dental implant placement (RR 3.00, 95% CI 0.14 to 65.16; one trial, 26 participants; very low-certainty evidence).",rephrase,['The fourth study found no difference between combined hyperbaric oxygen therapy and antibiotics compared to antibiotics alone.'],5,0.6666666666666666,4,9
CD011559,1,6,Adverse effects of the different interventions were not reported clearly or were not important.,rephrase,['Harmful effects of the different interventions were not reported clearly or were not important.'],6,0.7777777777777778,4,9
CD011572,0,0,The screening process identified 61 included studies which encompass 58 induction phases (5111 patients randomised to placebo) and 12 maintenance phases (1579 patients randomised to placebo).,rephrase,['Sixty-one trials were included which evaluated 58 induction phases (5111 patients randomised to placebo) and 12 maintenance phases (1579 patients randomised to placebo).'],0,0.0714285714285714,1,14
CD011572,1,3,"Studies enrolling patients with more active disease confirmed objectively by endoscopy were associated with significantly lower placebo remission and response rates than trials enrolling patients with less active disease (27% versus 4%, OR 2.60, 95% CI 1.25 to 5.42, P = 0.01 for UCDAI endoscopy sub score ≥1 versus ≥ 2 for remission; and 27% versus 4%, OR 1.70, 95% CI 1.02 to 2.82, P = 0.02 for UCDAI endoscopy sub score greater than or equal to one versus greater than or equal to two for response).",rephrase,"['A key finding was that trials enrolling patients with more severe endoscopic disease (i.e. inflammation of the colon as confirmed by a colonoscopy) at trial entry were associated with lower placebo response and remission rates, which underpins the importance of objectively ensuring that patients enrolled into UC trials have sufficient disease severity.']",1,0.2857142857142857,2,14
CD011572,1,6,"Disease duration of greater than five years prior to enrolment was associated with a significantly lower placebo response rate compared to disease duration of less than or equal to five years (29% versus 47%, respectively; OR 0.54, 95% CI 0.32 to 0.92, P = 0.02).",rephrase,['Disease duration of greater than five years prior to trial enrolment was associated with a significantly lower placebo response rate compared to disease duration of less than or equal to five years.'],5,0.5,3,14
CD011572,1,7,"The requirement of a minimum rectal bleeding score for study eligibility was associated with an increased placebo response rate compared to studies that did not use rectal bleeding for trial eligibility (37% versus 32%, respectively; OR 1.70, 95% CI 1.02 to 2.82, P = 0.02).",rephrase,['The requirement of a minimum rectal bleeding score for study eligibility was associated with an increased placebo response rate compared to studies that did not use rectal bleeding for trial eligibility.'],6,0.5714285714285714,3,14
